@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute 'Overdrive- Drive' numeric
@attribute Ch-Mix numeric
@attribute 'Rev- space' numeric
@attribute 'Rev - Mix' numeric
@attribute 'Del - Mix' numeric
@attribute 'Distorsion - Drive' numeric

@data
635,'2023/04/18 14:00:37:253',7,10494.75293,5530.789063,1443.784912,1553.717285,1903.583008,8051.713867,18990.039063,4866.945313,8838.631836,1723.256226,777.335815,992.680237,842.12793,4668.861328,11014.410156,4390.054688,8111.384277,1034.096313,528.439148,805.793701,559.617371,3982.598145,8920.928711,4205.992676,0.901274,0,0.311792,0.295276,0.287402,1
636,'2023/04/18 14:00:37:792',7,14351.342773,13287.298828,1314.514771,2255.759277,1179.726196,15988.739258,21583.283203,13239.334961,13243.248047,6664.418945,695.786255,1190.814453,583.326294,13549.802734,15137.049805,12182.617188,12918.444336,4998.28418,479.300293,898.512878,401.155609,13011.99707,13665.436523,11861.333984,0.901274,0,0.311792,0.295276,0.287402,1
637,'2023/04/18 14:00:38:363',7,23623.808594,10185.607422,1070.978882,1581.824951,1719.599365,24119.048828,36995.859375,18665.408203,22750.480469,5679.716309,550.899109,783.496582,736.844666,23113.166016,25478.5625,17459.726563,22535.402344,4862.867676,364.399506,557.659668,501.336823,22849.951172,23667.574219,16917.132813,0.901274,0,0.311792,0.295276,0.287402,1
638,'2023/04/18 14:00:38:898',7,6157.346191,2130.063965,1293.875244,1087.773926,786.266602,6491.335938,13545.788086,1623.015503,3579.599854,1136.802246,607.959106,603.792786,459.804199,2799.551025,6565.052734,997.28717,2833.097412,823.101074,370.637787,458.328339,337.989868,1934.194336,4610.18457,814.017395,0.901274,0,0.311792,0.295276,0.287402,1
639,'2023/04/18 14:00:39:474',7,10330.232422,7208.50293,1504.315918,1812.105957,1048.214233,9200.40625,9520.530273,8429.195313,6634.70459,3394.133301,675.02478,1008.916626,582.583923,7204.955078,7292.430664,7296.024414,5882.621582,2399.260254,426.490906,767.786255,426.416962,6608.910645,6608.76123,6846.817871,0.901274,0,0.311792,0.295276,0.287402,1
640,'2023/04/18 14:00:40:009',7,4924.933105,8353.307617,1386.9375,1592.759033,1379.23584,6548.007813,9671.317383,2387.12915,3101.618164,3131.860107,627.435974,942.676147,710.632202,3259.180664,4602.816895,1910.202393,2580.876465,1999.358032,377.23407,726.583191,478.055756,2487.483643,3356.364258,1793.38562,0.901274,0,0.311792,0.295276,0.287402,1
641,'2023/04/18 14:00:40:569',7,3262.060791,764.049683,1735.815918,1417.992188,1283.488403,7251.373047,12087.095703,2273.781494,2463.646484,441.89621,827.73584,877.638062,666.749207,4760.119141,5766.541016,1959.701904,2208.183105,376.918396,517.29425,699.901123,500.509033,4184.084473,4061.667725,1875.387329,0.901274,0,0.311792,0.295276,0.287402,1
642,'2023/04/18 14:00:41:118',7,3760.822021,927.858643,1579.506104,991.687378,1384.582886,7631.719727,15949.84082,1792.5896,2332.241211,405.773285,792.58313,641.125854,752.127686,3671.724121,8599.535156,1147.681641,1807.23645,284.460236,505.639984,520.639343,526.299622,2661.55542,6232.786621,1015.459106,0.901274,0,0.311792,0.295276,0.287402,1
643,'2023/04/18 14:00:41:651',7,9150.373047,6726.382324,1101.423828,1502.667603,1433.326294,9209.267578,18852.955078,5586.499023,6206.431152,2617.994629,552.44458,874.336365,707.180298,5843.325684,9226.43457,4995.46582,5297.930176,1688.609863,374.275452,669.982849,508.680206,5054.498535,7135.550293,4723.771484,0.901274,0,0.311792,0.295276,0.287402,1
644,'2023/04/18 14:00:42:193',7,7871.17627,7358.460449,2717.506348,1923.702026,1605.029419,10430.946289,21646.564453,1888.531616,3894.665283,2961.846191,1306.898193,1229.412598,775.228271,5033.649414,10306.916992,979.921021,2881.74585,1819.334106,836.589478,983.970093,505.494324,3654.291992,7257.355957,719.677429,0.901274,0,0.311792,0.295276,0.287402,1
645,'2023/04/18 14:00:42:736',7,10963.636719,6232.962402,1400.71228,1478.811401,1107.296387,8133.593262,11644.086914,1615.289063,5936.958984,3603.501465,683.663696,910.350647,626.409729,3634.456543,6148.273926,876.460632,4404.742188,3083.916748,443.791107,724.519043,460.399811,2512.226318,4421.411621,682.03241,0.901274,0,0.311792,0.295276,0.287402,1
646,'2023/04/18 14:00:43:286',7,7217.504883,1836.579712,1424.916992,1715.851196,1555.782227,9020.165039,11334.293945,1618.552612,4700.648438,885.632385,725.391113,1192.46521,827.974304,4588.584961,5353.416504,913.42572,3843.805908,622.677917,478.795013,986.407776,578.06366,3421.350098,3587.446045,724.334534,0.901274,0,0.311792,0.295276,0.287402,1
647,'2023/04/18 14:00:43:835',7,4778.51709,499.798737,1288.21936,885.418701,682.288452,9464.886719,4038.957275,1276.814209,2366.287598,245.918396,566.23407,557.777771,378.295593,4369.479004,2116.345703,842.078308,1719.935181,181.632462,354.503448,450.873901,261.381683,3121.80127,1582.432007,703.874573,0.901274,0,0.311792,0.295276,0.287402,1
648,'2023/04/18 14:00:44:365',7,8415.338867,17384.345703,1421.424683,1636.114502,840.665894,6724.270508,15363.014648,3240.786865,4260.30127,5981.976074,703.785889,956.20166,462.495728,3685.613037,8130.657715,2309.264404,3324.464844,3271.145264,426.0065,752.488525,326.858612,2997.01123,5843.158203,2025.418213,0.901274,0,0.311792,0.295276,0.287402,1
649,'2023/04/18 14:00:44:907',7,6009.787109,19648.669922,1062.770752,1306.714478,1325.040283,6316.119629,19015.738281,1822.592163,3695.742432,7537.64502,494.095886,800.297729,651.031616,3294.453369,9604.948242,1096.311768,2791.928467,4619.088867,304.902069,634.478943,445.856262,2464.595947,6748.680664,912.675781,0.901274,0,0.311792,0.295276,0.287402,1
650,'2023/04/18 14:00:45:455',7,8512.461914,3472.478516,583.770813,1460.71582,819.315674,9485.737305,9124.067383,2329.144287,4908.236328,1797.335205,283.203278,895.42865,417.511688,4882.733887,4510.06543,1668.999756,3844.036621,1378.733398,186.359131,691.095459,279.360382,3661.354248,3241.523438,1440.252808,0.901274,0,0.311792,0.295276,0.287402,1
651,'2023/04/18 14:00:45:992',7,6620.010742,14932.325195,1147.546997,1758.028442,621.110229,6514.62207,6189.711914,2267.525146,3271.470947,6027.776367,512.295593,964.486084,348.431335,3186.414795,2771.389404,1671.286987,2519.694336,3752.872314,311.395813,701.462708,249.311966,2356.794189,2001.272827,1538.142212,0.901274,0,0.311792,0.295276,0.287402,1
652,'2023/04/18 14:00:46:513',7,8528.711914,7311.035156,1384.083252,1951.531006,1021.724915,8755.600586,21014.185547,2107.958252,4776.507324,2562.133545,655.63208,1178.091675,500.537994,4415.570801,11118.648438,1378.292236,3648.562744,1615.664673,424.159607,920.312622,358.201202,3287.272949,7903.884277,1162.495361,0.901274,0,0.311792,0.295276,0.287402,1
653,'2023/04/18 14:00:47:044',7,13087.110352,16372.416992,1690.296997,2405.907959,1092.678101,5253.900879,8305.331055,2159.045898,6364.745117,5775.04834,782.024109,1439.737061,524.863037,2680.426514,3456.92041,1307.734253,4563.581055,3235.109863,508.861786,1113.966797,363.636475,1917.705444,2318.211914,1068.3125,0.901274,0,0.311792,0.295276,0.287402,1
654,'2023/04/18 14:00:47:606',7,5168.125,4671.172852,1569.759521,1639.380859,1009.346069,5894.640137,12819.177734,1981.5177,3797.951904,2095.605713,719.406067,952.766479,504.181458,2792.861816,5583.793945,1475.126709,3223.038818,1579.4729,465.085083,738.989807,360.62085,1997.103638,3761.009277,1305.878296,0.901274,0,0.311792,0.295276,0.287402,1
655,'2023/04/18 14:00:48:142',7,10409.342773,14266.155273,1719.849487,1866.390015,621.045593,6698.537598,23281.611328,2035.129761,5085.430664,6314.700195,846.913757,1001.618042,300.14386,3659.630371,9479.193359,1030.531738,3374.018066,4385.137695,532.189087,717.347107,202.845032,2768.99292,5899.190918,749.815247,0.901274,0,0.311792,0.295276,0.287402,1
656,'2023/04/18 14:00:48:667',7,15991.361328,5297.147461,1020.414368,1330.847534,525.55304,6537.402832,17480.728516,1774.135986,6599.589355,2428.726318,491.076538,753.79126,297.583435,3236.406982,7372.679688,946.420898,4325.416504,1740.292725,328.685364,561.05835,224.005707,2323.310791,4799.411621,726.024353,0.901274,0,0.311792,0.295276,0.287402,1
657,'2023/04/18 14:00:49:221',7,5929.653809,13802.125977,1827.303101,2388.172607,1121.884644,9108.37793,13796.365234,2518.321289,3446.275146,6978.907715,818.294678,1341.399292,498.526306,5482.899902,5676.669922,1537.572144,2596.863037,4829.463867,510.91391,1004.872009,336.403015,4524.854492,3798.113281,1231.066284,0.901274,0,0.311792,0.295276,0.287402,1
658,'2023/04/18 14:00:49:740',7,10409.706055,1167.981934,1742.52002,1222.239014,850.477417,10274.960938,29472.548828,3140.097412,6375.620117,690.765503,902.687378,756.39032,385.309448,6262.924316,13571.560547,2493.272217,4944.033691,559.244507,584.260254,599.907959,268.81012,5221.075684,9538.100586,2322.689941,0.901274,0,0.311792,0.295276,0.287402,1
659,'2023/04/18 14:03:59:777',8,844.871948,436.031006,713.439453,159.524231,278.251099,6509.852051,1113.729736,589.624573,472.368042,170.653336,354.915985,96.985657,163.367844,2238.674316,498.656982,357.750305,380.748169,108.684784,228.124039,77.227058,115.539253,1102.072266,356.454254,302.821472,0.397337,0,0.576359,0.531496,0.5,1
660,'2023/04/18 14:04:00:320',8,796.064758,435.108643,635.54657,186.590042,264.00592,6922.269043,1263.997437,702.117371,488.868683,190.934723,310.755707,109.175682,148.472687,2359.082764,604.530518,387.249756,399.203613,134.565689,204.306503,85.856606,104.511063,1180.932495,441.663727,302.836578,0.397337,0,0.576359,0.531496,0.5,1
661,'2023/04/18 14:04:00:823',8,4186.495605,2020.957153,783.210999,481.57428,185.804062,8775.056641,13050.246094,1024.158569,2578.268555,1442.371948,407.803406,276.774414,99.348961,3554.814941,6194.921875,580.546814,2066.119385,1213.671509,272.924194,207.466141,69.290321,2323.111816,4428.413086,457.208618,0.397337,0,0.576359,0.531496,0.5,1
662,'2023/04/18 14:04:01:341',8,4896.108398,2134.204346,843.184265,713.850586,337.205994,6500.43457,6373.724609,876.655945,2382.758789,808.940002,425.176086,414.369965,164.50708,2714.743408,3823.157471,657.130066,1704.088379,530.558411,279.566437,317.788788,120.282722,1693.997559,2968.174561,586.709167,0.397337,0,0.576359,0.531496,0.5,1
663,'2023/04/18 14:04:02:017',8,1142.272949,562.397156,917.198975,562.921509,297.398163,6968.903809,4270.532715,784.632629,735.565918,256.41156,456.712311,390.965454,179.558701,3112.680664,2500.999512,449.805786,587.225159,166.411331,307.266937,332.177094,141.779114,1926.118896,1992.569092,360.289917,0.397337,0,0.576359,0.531496,0.5,1
664,'2023/04/18 14:04:02:659',8,1326.508545,442.879639,1007.389282,462.912811,371.902863,5440.007324,5683.777344,896.419739,841.715332,186.387375,547.424255,303.930115,219.832748,1918.877319,2875.262451,465.635559,691.876038,127.486641,371.094971,255.440796,169.447372,1024.015503,2103.276611,365.644836,0.397337,0,0.576359,0.531496,0.5,1
665,'2023/04/18 14:04:03:313',8,1350.357788,442.082764,1004.578857,482.151489,287.154572,5028.479492,3526.794922,781.286072,844.107788,209.004654,482.604706,290.874939,152.798019,1797.002563,1743.599121,409.48941,694.885925,151.503586,304.029053,222.227173,112.286606,972.433289,1257.077271,312.374176,0.397337,0,0.576359,0.531496,0.5,1
666,'2023/04/18 14:04:03:934',8,1557.738281,657.609985,876.709534,426.239502,327.3414,5085.486328,3000.936768,968.41449,1029.981934,335.436615,402.024963,279.022522,193.515823,1864.86499,1560.592407,643.380188,839.535645,249.495483,259.806305,223.91774,146.88945,1088.440918,1117.654907,551.352234,0.397337,0,0.576359,0.531496,0.5,1
667,'2023/04/18 14:04:04:552',8,1627.970337,707.90033,1635.596436,519.207764,383.43161,4882.285156,4737.875,918.708069,1107.467773,346.045959,814.807983,335.783691,178.112335,1816.76709,2094.118896,530.324341,932.008606,252.315079,508.814331,273.235748,117.478928,1034.037109,1396.554199,429.059906,0.397337,0,0.576359,0.531496,0.5,1
668,'2023/04/18 14:04:05:132',8,1653.687134,1201.670776,1725.91272,535.212219,179.242401,4863.233887,2977.148682,1002.111694,1127.255981,654.998352,992.667419,320.362335,101.630455,1850.362793,1513.771973,502.597565,954.724854,494.295868,704.736145,254.126251,78.676857,1079.152832,1147.092163,373.694397,0.397337,0,0.576359,0.531496,0.5,1
669,'2023/04/18 14:04:05:697',8,1109.510132,517.168701,1614.407471,362.657654,278.204742,4213.621094,3046.339844,764.316406,745.216431,261.459106,823.670654,233.206802,149.867203,1569.597534,1542.783691,441.876312,610.138489,201.555405,542.162781,187.665039,112.55764,908.76886,1050.835083,359.547882,0.397337,0,0.576359,0.531496,0.5,1
670,'2023/04/18 14:04:06:215',8,1418.049561,445.705444,1260.104614,314.732635,244.116928,4562.93457,2412.90332,856.835754,911.54364,223.402512,592.432373,177.244949,154.158875,1675.541504,1150.871704,477.461548,729.560425,167.641327,360.780518,137.2267,119.572403,926.60321,803.963196,379.315186,0.397337,0,0.576359,0.531496,0.5,1
671,'2023/04/18 14:04:06:735',8,5960.987793,3007.005371,837.85968,533.442139,457.719696,3905.972412,2269.5354,1038.962769,3733.208496,2733.317871,364.931793,310.70575,271.201599,1626.708252,1132.19812,661.766541,2889.84082,2638.338623,228.288116,225.190918,209.039444,1073.850464,861.216431,560.382324,0.397337,0,0.576359,0.531496,0.5,1
672,'2023/04/18 14:04:07:314',8,3106.434082,1051.751099,914.847107,888.782043,373.418762,4751.981934,4310.692383,1611.958374,1724.206543,455.796112,415.940765,461.877014,216.775406,1891.732788,1584.404541,1016.058838,1320.524658,314.039978,267.984467,322.914307,162.17804,1202.691162,1016.756287,846.776855,0.397337,0,0.576359,0.531496,0.5,1
673,'2023/04/18 14:04:07:896',8,2630.747314,798.75592,1049.830688,555.264648,231.932144,4140.516113,3145.780518,804.634033,1821.320557,352.378693,477.237152,330.840088,135.395584,1533.170044,1618.435913,495.255402,1553.447266,247.564346,289.818542,251.037933,105.35611,871.096313,1150.684448,406.18277,0.397337,0,0.576359,0.531496,0.5,1
674,'2023/04/18 14:04:08:465',8,1659.187012,554.638245,857.537292,577.005493,269.272614,4117.479492,3431.825439,759.228943,944.268494,245.052795,416.236816,348.312653,158.715851,1489.204712,1761.62854,440.628662,718.731812,168.794937,268.91095,276.74823,118.512695,822.197632,1224.339478,352.010345,0.397337,0,0.576359,0.531496,0.5,1
675,'2023/04/18 14:04:08:991',8,1429.095093,612.63208,691.539246,462.309784,288.282166,4258.303223,2144.98877,698.698853,888.275024,286.260681,345.546051,282.322144,172.644485,1547.424683,1049.589722,409.079315,713.526794,198.751526,226.618423,225.541458,131.667648,885.235779,767.036377,328.300446,0.397337,0,0.576359,0.531496,0.5,1
676,'2023/04/18 14:04:09:538',8,8947.09082,1044.482666,847.105591,554.793213,372.655212,4424.91748,2366.921875,1352.215698,3882.513916,590.368103,428.188751,318.415741,180.054153,1761.780762,1249.653442,887.118164,2732.014648,452.927032,271.365326,240.749512,121.812958,1118.22583,945.065125,749.605896,0.397337,0,0.576359,0.531496,0.5,1
677,'2023/04/18 14:04:10:089',8,4769.603516,1371.52832,767.914612,904.670105,392.808411,3825.269531,2412.532959,1697.478149,2025.634033,529.069092,374.35672,477.756256,230.64566,1600.777954,1170.946167,942.146423,1455.252441,357.492493,243.642761,338.899414,167.109467,1060.365479,872.966003,783.649963,0.397337,0,0.576359,0.531496,0.5,1
678,'2023/04/18 14:04:10:624',8,1563.635376,1000.545837,920.202271,498.539673,334.749023,4637.097168,1854.562012,652.96814,915.720947,407.185699,439.21759,277.073212,229.456451,1706.970337,937.248657,374.733246,712.674072,221.265182,279.52121,209.258392,192.361404,971.5354,687.358582,305.100159,0.397337,0,0.576359,0.531496,0.5,1
679,'2023/04/18 14:04:11:152',8,4457.19873,2712.477295,786.888245,451.874512,254.324509,5454.470703,4101.039063,3823.186279,3552.537842,1016.074524,403.321472,270.878815,155.025101,3507.737793,3429.501465,3339.297852,3189.985352,621.734436,271.464325,208.470963,121.930702,3016.371338,3106.34082,3043.186279,0.397337,0,0.576359,0.531496,0.5,1
680,'2023/04/18 14:04:11:689',8,2777.631104,1516.070313,933.955994,594.474426,302.093292,4463.785645,2521.567139,1576.809082,1403.32019,775.478699,451.681335,376.338531,166.549347,2096.637939,1577.699585,1092.366455,1091.099487,592.611877,289.805725,304.880432,118.580574,1571.208008,1328.900879,919.546814,0.397337,0,0.576359,0.531496,0.5,1
681,'2023/04/18 14:04:12:242',8,2292.197266,749.831116,677.032288,385.43045,353.716888,4096.61377,3623.07666,764.184814,1605.555176,294.81601,328.969177,237.621841,215.579086,1504.988403,1529.831421,460.951294,1135.10144,187.778152,225.798798,191.084335,165.163589,848.115723,1030.683594,375.556702,0.397337,0,0.576359,0.531496,0.5,1
682,'2023/04/18 14:04:12:775',8,5437.361816,939.213196,772.513916,841.953674,294.86911,4408.240234,4057.393311,1318.257935,2351.110107,470.997986,366.309875,418.969879,157.796722,1641.722778,1842.758911,756.095398,1591.824951,346.601379,231.378281,297.222656,117.691475,987.845642,1272.837524,588.06427,0.397337,0,0.576359,0.531496,0.5,1
683,'2023/04/18 14:04:13:306',8,2180.842529,1149.212036,1295.591431,633.864197,310.387878,4163.508301,2669.464844,924.200745,1415.679932,427.188263,606.055603,393.793274,184.977692,1559.424072,1250.243042,518.329468,1150.316162,232.737335,381.965607,312.531982,143.535217,889.797302,878.30957,409.236511,0.397337,0,0.576359,0.531496,0.5,1
684,'2023/04/18 14:04:13:911',8,1480.975464,356.87793,1012.8255,450.197571,379.840942,4129.648438,3825.362549,732.253784,878.297058,153.391006,440.219635,305.647095,224.522873,1558.63623,1521.039551,416.117859,699.684631,105.787704,262.542908,252.620071,164.0513,921.017395,900.627625,318.261414,0.397337,0,0.576359,0.531496,0.5,1
685,'2023/04/18 14:04:14:453',8,1231.94751,458.07431,1136.367554,424.330322,187.597549,4348.221191,2981.647461,767.891235,726.166199,189.57135,526.170837,264.534607,105.683372,1628.884033,1212.848633,410.491333,563.170166,119.915962,326.847412,210.233078,79.03511,953.537354,790.335815,313.283447,0.397337,0,0.576359,0.531496,0.5,1
686,'2023/04/18 14:04:14:984',8,1573.12439,893.066406,1153.14502,318.19104,178.267212,3790.821777,2486.643311,717.131531,972.405212,373.120728,589.683594,222.07666,108.000893,1513.952759,1073.705933,415.855774,764.448181,238.567947,395.791473,185.239166,85.20945,951.635498,718.5177,324.631409,0.397337,0,0.576359,0.531496,0.5,1
687,'2023/04/18 14:04:15:527',8,3539.392822,1145.579834,1439.927124,509.031525,305.522156,5327.135254,6021.979004,2866.985107,2321.773193,598.051514,703.130798,315.023682,175.600235,2510.476807,2891.886963,1965.834839,1885.494019,448.585602,451.84256,248.181656,131.365677,1833.092896,2057.968506,1634.086914,0.397337,0,0.576359,0.531496,0.5,1
688,'2023/04/18 14:04:16:058',8,3091.167236,795.957214,1661.818237,395.316132,341.437531,4352.924316,4580.799316,816.716125,1589.226563,361.482147,949.267395,257.414795,184.992676,1623.744385,1846.136719,464.979065,1120.435547,250.241837,660.271912,209.809647,135.75206,921.32605,1090.641357,374.204376,0.397337,0,0.576359,0.531496,0.5,1
689,'2023/04/18 14:04:16:595',8,1338.509888,632.265747,2040.127808,448.606689,224.918808,4282.054199,2068.209961,1039.752686,895.627747,280.289337,1202.861328,283.455353,151.587555,1593.381348,1020.562012,594.767578,741.897705,200.295334,838.881348,228.944931,122.308533,931.81958,734.596924,486.173248,0.397337,0,0.576359,0.531496,0.5,1
690,'2023/04/18 14:04:17:145',8,1222.664551,461.990082,1762.233887,409.741364,319.688416,3975.924805,3284.121094,811.829529,791.652527,213.566925,995.332214,298.267303,189.539017,1503.433838,1446.814087,493.624512,637.410156,152.884338,680.596008,252.301788,144.089706,909.948486,981.970215,402.13266,0.397337,0,0.576359,0.531496,0.5,1
